item_id,Title,CurrentPrice,MedianSold,ActiveAvg,SuggestedPrice,SupplyCount,Note,UpdateStatus
236352211399,Karl Malone 1997-98 Fleer Decade of Excellence #6 Utah Jazz,6.09,6.09,6.09,6.09,4,Browse BIN | Browse (Merged) | Active median P1,
236148469174,Bo Jackson 1990 M.V.P. Bo Jackson (unlicensed) #9 NM-MT+ Los Angeles Raiders,2.5,3.25,2.65,2.65,11,Browse BIN | Browse (Merged) | Active median P1,
236123914785,Will Clark 1993 Topps Gold #10 NM-MT OR BETTER San Francisco Giants,2.2,1.96,1.79,1.79,10,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236419171695,Emmitt Smith 2000 Ultra Gold Medallion #40G Dallas Cowboys,2.05,7.0,2.99,2.99,16,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236146941743,Bo Jackson / Bart Simpson 1990 Bart Knows Gray (unlicensed) #NNO,3.99,4.7,3.98,3.99,13,Browse BIN | Browse (Merged) | Active median P1,
236389636189,Peyton Manning 1999 Topps Gold Label #61 Indianapolis Colts,4.4,4.99,4.43,4.45,19,Browse BIN | Browse (Merged) | Active median P1,
335971265945,Emmitt Smith 1995 Topps Mystery Finest #NNO MINT Dallas Cowboys,6.0,,2.93,3.6,12,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236409494999,Emmitt Smith 1992 Pacific Pacific Picks the Pros Silver #20 Dallas Cowboys,8.7,,2.99,5.22,6,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336255877971,Emmitt Smith 1993 Topps #120 Dallas Cowboys Legend HOF,1.6,1.81,1.73,1.75,9,Browse BIN | Browse (Merged) | Active median P1,
236409499375,Emmitt Smith 1998 Topps Stars Silver Star SN #63 #/3999 Dallas Cowboys,5.0,5.0,2.09,3.49,14,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
335888537534,Roger Clemens 1987 Topps Record Breaker #1 NM-MT OR BETTER Boston Red Sox,1.75,,1.75,1.75,20,Browse BIN | Browse (Merged) | Active median P1,
236409499370,Emmitt Smith 2000 Topps Chrome Season Highlights #198,2.49,2.94,2.09,2.09,15,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
335935412241,Rickey Henderson 1990 Bowman #457 Oakland Athletics,1.5,2.05,1.65,1.65,21,Browse BIN | Browse (Merged) | Active median P1,
236220817200,Jerry Rice 1994 Ultra Ultra Achievement Awards #5 San Francisco 49ers,1.65,2.75,1.74,1.75,33,Browse BIN | Browse (Merged) | Active median P1,
236398857661,Zion Williamson 2022-23 Panini Chronicles #190 New Orleans Pelicans,1.59,2.79,1.74,1.75,16,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236247201865,Barry Bonds 1991 Ultra #275 Pittsburgh Pirates Home Run King MVP,1.9,2.99,1.9,1.9,13,Browse BIN | Browse (Merged) | Active median P1,
236268663521,Christian McCaffrey 2020 Panini Contenders Draft Picks #17 Stanford Cardinal,1.99,2.1,1.75,1.75,23,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
235978975692,Magic Johnson 1990-91 Hoops #367 Los Angeles Lakers,1.59,2.67,1.69,1.69,20,Browse BIN | Browse (Merged) | Active median P1,
235998265530,Nolan Ryan 1991 Leaf #423 Texas Rangers,1.5,3.0,1.6,1.6,19,Browse BIN | Browse (Merged) | Active median P1,
236360992859,Nolan Ryan 1987 Topps #757 MINT Houston Astros HOF Legend,13.39,,1.73,8.03,13,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336084148014,Jerry Rice 1999 Sports Illustrated Covers #29 San Francisco 49ers,11.1,1.99,1.99,6.66,11,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236065948114,Kirby Puckett 1989 Topps Doubleheader All-Stars #NNO RARE Minnesota Twins,23.75,1.94,1.89,14.25,2,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236223637346,Jerry Rice 1994 Collector's Choice #348 NM-MT OR BETTER San Francisco 49ers,2.0,1.99,1.99,1.99,8,Browse BIN | Browse (Merged) | Active median P1,
236334498546,Joe Montana 1991 Stadium Club #327 NM-MT OR BETTER San Francisco 49ers,2.25,3.75,2.25,2.25,17,Browse BIN | Browse (Merged) | Active median P1,
236076428662,Rickey Henderson 2002 Fleer Tradition #294 NM-MT OR BETTER San Diego Padres,2.45,3.06,1.99,1.99,5,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336035801271,Pedro Martinez 2000 Topps Gold Label Class 2 #34 NM-MT OR BETTER Boston Red Sox,2.4,,2.4,2.4,2,Browse BIN | Browse (Merged) | Active median P1,
336086208083,Derek Jeter 2002 Topps Gold Label #2 New York Yankees Legend HOF,21.15,,1.99,12.69,11,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
335938986797,Mike Trout 2014 Topps Heritage #250 NM-MT OR BETTER  Los Angeles Angels,24.25,7.99,7.99,14.55,1,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236168862850,Justin Herbert 2022 Zenith 1992 Pacific Blue #PAC-3 Los Angeles Chargers,4.26,,1.99,2.56,10,Browse BIN | ActiveCache (Merged) | Active median P1,Updated successfully (business policy warning only)
336177495048,Barry Sanders 1993 Score The Franchise #8 NM-MT OR BETTER Detroit Lions,9.99,,1.98,5.99,11,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336277786729,Kevin Garnett 1996-97 E-X2000 #40 Minnesota Timberwolves,10.27,,,6.16,0,No solds | No actives | No data | Base-floor fallback (no safe comps),Updated successfully (business policy warning only)
335935342834,Rickey Henderson 1981 Fleer #574 NM-MT OR BETTER Marked,8.8,4.24,2.24,5.28,14,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236079886808,Mike Trout 2014 Topps Gypsy Queen SP #349 Los Angeles Angels,9.75,6.88,4.1,5.85,7,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236419171682,Emmitt Smith 1995 Ultra Ultra Stars Gold Medallion #9 Dallas Cowboys HOF,10.59,,2.99,6.35,9,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236200831504,Barry Sanders 1995 Stadium Club Extreme Corps Diffraction #x190 Detroit Lions,9.9,,,5.94,0,No solds | No actives | No data | Base-floor fallback (no safe comps),Updated successfully (business policy warning only)
236003144169,Alex Rodriguez 2013 Topps Heritage #69 NM-MT OR BETTER New York Yankees,4.15,2.37,1.98,2.49,5,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
335936878278,Rickey Henderson 1993 Leaf #291 NM-MT OR BETTER Oakland Athletics,2.45,1.94,2.25,2.25,17,Browse BIN | Browse (Merged) | Active median P1,
336136762892,Derek Jeter 1997 SkyBox E-X2000 Star Date 2000 #7 New York Yankees,19.1,,3.99,11.46,7,No solds | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
235995416290,Nolan Ryan 1996 Pacific Advil Nolan Ryan Retail #2a Texas Rangers,2.0,2.49,2.49,2.49,21,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336255881959,Emmitt Smith / Curtis Martin 1996 Fleer Ultra Sensations Creative Chaos #3,19.99,,,,0,No solds | No actives | No data,
336277786731,Allen Iverson 1996-97 Finest Apprentice w/Coating RC #69 Philadelphia 76ers,21.99,,,13.19,0,No solds | No actives | No data | Base-floor fallback (no safe comps),Updated successfully (business policy warning only)
236223184697,Derek Jeter 2004 Fleer Legacy #2 New York Yankees Legend HOF,2.69,,2.24,2.25,11,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
335971265950,Emmitt Smith 1998 SPx Steel #12 MINT Dallas Cowboys,9.99,,3.19,5.99,8,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236049202477,Marcus Camby 1997-98 E-X2001 #10 Toronto Raptors,19.45,,2.84,11.67,3,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336233038601,Peyton Manning 1998 Collector's Edge First Place Triple Threat #21,11.0,9.0,5.99,6.6,10,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236400723688,Emmitt Smith 1993 Superstars Promo Card Oddball RARE #NNO,99.99,,,59.99,0,No solds | No actives | No data | Base-floor fallback (no safe comps),Updated successfully (business policy warning only)
236409499368,Emmitt Smith 1994 Topps Special Effects #547 Dallas Cowboys,14.99,3.31,2.5,8.99,11,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236398857659,Ken Griffey Jr. 2023 Topps Allen & Ginter #17 Cincinnati Reds,2.79,3.35,1.99,1.99,27,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236136818302,Ken Griffey 1989 SCD Baseball Card Price Guide Monthly #3 Seattle Mariners,25.0,,,15.0,0,No solds | No actives | No data | Base-floor fallback (no safe comps),Updated successfully (business policy warning only)
336241680568,Emmitt Smith 1993 Pro Line Live #62 Dallas Cowboys,99.0,1.75,1.75,59.4,12,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236409499366,Emmitt Smith 1995 Finest w/Coating #190 Dallas Cowboys,12.99,,4.99,7.79,2,No solds | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236112778539,Steve Young 1997 Bowman's Best Cuts #BC14 MINT San Francisco 49ers,9.99,9.99,6.5,6.5,3,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236400723672,Emmitt Smith 1997 Score Board NFL Experience #1 Dallas Cowboys,21.3,2.59,1.98,12.78,18,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236428021630,Allen Iverson 1999-00 Hoops Calling Card #5CC Philadelphia 76ers,12.0,,,7.2,0,No solds | No actives | No data | Base-floor fallback (no safe comps),Updated successfully (business policy warning only)
236409499361,Emmitt Smith 2015 Topps Field Access All Access Blue SN #AAA-ES #/99,14.99,,7.95,8.99,2,No solds | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
335982051396,Will Clark 1996 Topps #299 NM-MT OR BETTER Texas Rangers,2.35,2.19,1.94,1.95,9,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236112778535,Emmitt Smith 1997 Pro Line Memorabilia Signature Series #MEM12 Dallas Cowboys,49.99,,,29.99,0,No solds | No actives | No data | Base-floor fallback (no safe comps),Updated successfully (business policy warning only)
236400719091,Emmitt Smith 2000 Collector's Edge Masters Legends SN #ML8 Dallas Cowboys,10.49,,5.99,6.29,1,No solds | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
335976442749,Victor Wembanyama 2023-24 Panini NBA RPS First Look #RPS-1 San Antonio Spurs,8.99,8.46,7.94,7.95,2,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336263124308,Vince Carter 2000-01 Fleer Premium 10th Anni-Vince-ry #1991-1992 Toronto Raptors,10.99,3.98,3.98,6.59,1,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236428021235,Glen Rice 1996-97 Flair Showcase Flair Showcase Row 0 #44 Charlotte Hornets,9.89,,,5.93,0,No solds | No actives | No data | Base-floor fallback (no safe comps),Updated successfully (business policy warning only)
236118111870,Allen Iverson 1996-97 Bowman's Best Picks Die-Cut #BP9 Philadelphia 76ers,28.59,,,,0,No solds | No actives | No data,
236108281191,Tom Brady 2013 Topps Archives #12 MINT New England Patriots,11.3,,,6.78,0,No solds | No actives | No data | Base-floor fallback (no safe comps),Updated successfully (business policy warning only)
336233038589,Peyton Manning 1998 Collector's Edge Odyssey Galvanized Level 1 #212 Colts,15.0,,8.99,9.0,2,No solds | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
335966460341,Emmitt Smith 1994 Ultra Ultra Stars #8 Soft Corners Dallas Cowboys,11.99,,1.69,7.19,8,No solds | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236107792109,Emmitt Smith 1994 Topps Special Effects #611 NM/MT Dallas Cowboys,13.3,5.37,2.25,7.98,10,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336248490238,Emmitt Smith 1997 Stadium Club Never Compromise #NC21 Dallas Cowboys,14.99,9.88,9.88,9.89,1,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236430292458,Arda Turan 2017-18 Panini Select X Factor Memorabilia Tie-Dye #XF-AT /30,24.99,,,,0,No solds | No actives | No data,
336011834129,Bo Jackson 1990 Grand Slam (unlicensed) #NNO NM-MT OR BETTER Kansas City Royals,2.9,4.74,2.25,2.25,33,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336248487439,Emmitt Smith 1996 Bowman's Best #1 Dallas Cowboys,13.45,1.85,1.85,8.07,12,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236107792115,Barry Sanders 1994 Images All-Pro #A6 #/2600 Detroit Lions,13.45,9.78,9.78,9.79,1,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336248490233,Emmitt Smith 1996 Finest Sterling #265 Dallas Cowboys,12.99,5.99,5.99,7.79,11,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
335863469860,Mickey Mantle 2006 Topps '52 Rookies #311 Black New York Yankees,39.99,,1.99,23.99,6,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336005620059,Paul Skenes 2024 Topps Update #US288 Pittsburgh Pirates,8.4,3.74,3.0,5.04,9,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236108281190,Jerome Bettis 1993 Pacific Prisms RC #48 NM/MT Los Angeles Rams,9.65,9.65,9.65,9.65,1,Browse BIN | Browse (Merged) | Active median P1,
236077889355,Rickey Henderson 1994 Collector's Choice #510 Oakland Athletics,1.55,2.64,1.61,1.6,16,Browse BIN | Browse (Merged) | Active median P1,
336075948314,Brett Favre 1994 Pinnacle #36 Green Bay Packers HOF QB Legend,1.95,3.49,1.98,1.99,14,Browse BIN | Browse (Merged) | Active median P1,
236448938159,Boris Diaw 2003-04 Topps Pristine Refractors SN #162 /499 Atlanta Hawks,19.99,,,,0,No solds | No actives | No data,
336146787404,Derek Jeter 1996 Summit Silver Foilboard RC #171 New York Yankees,14.95,,2.24,8.97,11,No solds | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
335936926540,Rickey Henderson 1996 Upper Deck #378 San Diego Padres,1.75,2.51,1.75,1.75,18,Browse BIN | Browse (Merged) | Active median P1,
236291712033,Ken Griffey Jr. 1997 Circa Icon Rare Holo Foil #2 Seattle Mariners,14.0,,5.5,8.4,4,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236466048095,Kiki Rice Gabriela Jaquez 2022 Topps Chrome McDonald's All American RayWave #100,5.99,3.16,2.38,3.59,11,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236300119933,Barry Bonds 2005 Topps Chrome Updates Home Run History #BB325 Giants,9.3,9.3,9.3,9.3,1,Browse BIN | Browse (Merged) | Active median P1,
235994487123,Nolan Ryan 1992 Fleer #682 Texas Rangers,1.5,2.99,1.69,1.69,17,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236300119935,Barry Bonds 2005 Topps Chrome Updates Home Run History #BB350 Giants,15.15,,3.65,9.09,1,No solds | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
335976442671,Tom Brady 2020 Panini Prestige #40 Tampa Bay Buccaneers,1.79,1.97,1.97,1.95,19,Browse BIN | Browse (Merged) | Active median P1,
335936926526,Rickey Henderson 1992 Upper Deck #155 NM-MT OR BETTER Oakland Athletics,1.85,3.98,1.99,1.99,22,Browse BIN | Browse (Merged) | Active median P1,
336183754333,Jeff Bagwell 2004 Topps Heritage Chrome Refractors #THC32 /555 Houston Astros,11.25,11.37,11.25,11.25,2,Browse BIN | Browse (Merged) | Active median P1,
336036092765,Justin Herbert 2021 Panini Select Green and Yellow Prizm Die Cut #19 Chargers,4.45,4.49,4.45,4.45,10,Browse BIN | ActiveCache (Merged) | Active median P1,
336051729541,Bo Jackson 1991 Fleer #416 Los Angeles Raiders,1.8,2.23,1.75,1.75,21,Browse BIN | ActiveCache (Merged) | Active median P1,
236463204101,Jalen Williams 2022-23 Panini Select Rookie Revolution Green Prizms #29 Thunder,5.4,5.7,5.05,5.05,5,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336200957670,Charles Barkley 1992-93 Hoops #451 Phoenix Suns,1.49,2.59,1.75,1.75,12,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336084148000,Jerry Rice 1995 Fleer Aerial Attack #4 San Francisco 49ers,1.99,1.99,2.24,2.25,25,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236087318094,Charles Barkley 1992-93 Topps #270 Phoenix Suns,1.55,5.67,1.59,1.59,16,Browse BIN | Browse (Merged) | Active median P1,
335862450727,Alex Rodriguez 1999 Upper Deck HoloGrFX StarView Gold #S8 NM-MT OR BETTER,11.45,,2.0,6.87,12,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
335999935876,Charles Barkley 1992-93 Fleer #265 Phoenix Suns,1.5,4.15,1.98,1.99,18,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336273353459,Matt Ryan 2015 Panini Prizm Collegiate Draft Picks Stained Glass #35,9.5,,1.5,5.7,4,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336255884207,Emmitt Smith 2020 Panini Prizm Draft Picks Prizms Purple #43 Florida Gators,8.2,,1.65,4.92,3,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
335978243737,Rickey Henderson 1990 Score #360 NM-MT OR BETTER Oakland Athletics,1.55,3.49,1.79,1.79,25,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336277786453,Onyeka Okongwu 2020-21 Panini Prizm Silver Prizms RC #260 Atlanta Hawks,5.73,5.73,4.0,4.0,10,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
335902199860,Magic Johnson 1992-93 Topps All-Star #126 Los Angeles Lakers,1.6,,1.6,1.6,19,Browse BIN | Browse (Merged) | Active median P1,
236168862840,Justin Herbert 2021 Panini Select Red and Blue Prizm Die Cut #19 Chargers,4.2,3.97,3.0,3.0,6,Browse BIN | ActiveCache (Merged) | Active median P1,Updated successfully (business policy warning only)
236200900205,Romeo Doubs 2022 Panini Select Draft Picks Gold Lazer Prizm #16 Nevada Wolf Pack,2.39,,2.14,2.15,13,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336036092804,Justin Herbert 2020 Donruss Optic Rookie Elite Series #ESR-JH Chargers,5.1,5.5,4.99,4.99,18,Browse BIN | ActiveCache (Merged) | Active median P1,
336104163112,"Ken Griffey, Jr. 1992 Score #1 Seattle Mariners",1.7,2.32,1.78,1.79,27,Browse BIN | Browse (Merged) | Active median P1,
236168865063,Josh Allen 2023 Panini Mosaic National Pride #257 Buffalo Bills,2.35,5.4,2.19,2.19,25,Browse BIN | ActiveCache (Merged) | Active median P1,
336265244111,Wilfred Ndidi 2020-21 Panini Prizm Premier League Orange Prizm #128 /25,7.99,7.99,7.99,7.99,1,Browse BIN | Browse (Merged) | Active median P1,
236074736633,JJ Redick 2020-21 Panini Prizm Blue Prizms #184 184/199 New Orleans Pelicans,4.99,7.83,4.99,4.99,3,Browse BIN | Browse (Merged) | Active median P1,
236076310856,Rickey Henderson 2001 Topps #105 NM-MT OR BETTER Seattle Mariners,5.0,5.37,5.0,5.0,5,Browse BIN | Browse (Merged) | Active median P1,
336079318352,Jerry Rice 1996 Finest w/Coating #175 NM-MT OR BETTER San Francisco 49ers,4.99,,2.49,3.49,10,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336067131736,Barry Sanders 1994 Fleer #160 NM-MT OR BETTER Detroit Lions,2.15,1.98,1.99,1.99,13,Browse BIN | Browse (Merged) | Active median P1,
236076578035,2021-22 Leaf Metal So Money! Wave Pink Dyson Daniels Autographed  PROOF 1/1,119.99,,,,0,No solds | No actives | No data,
336085052098,Jerry Rice 1994 Action Packed Catching Fire #R1 San Francisco 49ers,2.0,3.0,2.39,2.39,23,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336063913300,Barry Sanders 1995 Action Packed #31 NM-MT OR BETTER Detroit Lions,2.8,3.48,2.49,2.49,21,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336063106255,Luke Farrell 2021 Panini Contenders Draft Picks #181 Blue #/99,11.99,,,,0,No solds | No actives | No data,
336265244118,Keita Balde 2020-21 Panini Chronicles Illusions Memorabilia Gold #26 /10,39.99,,,,0,No solds | No actives | No data,
236419173089,Emmitt Smith 1993 Upper Deck Pro Bowl #PB15 Dallas Cowboys HOF,5.0,4.5,4.75,4.75,13,Browse BIN | Browse (Merged) | Active median P1,
236200803334,Barry Sanders 1998 Pinnacle Mint Impeccable #6 Detroit Lions,3.7,4.35,3.7,3.7,18,Browse BIN | Browse (Merged) | Active median P1,
236339051123,Joe Montana 1994 Ultra Flair Hot Numbers #8 Kansas City Chiefs,2.15,2.15,1.99,1.99,25,Browse BIN | Browse (Merged) | Active median P1,
335901052810,Zion Williamson 2023 Panini Prizm Draft Picks #73 Duke Blue Devils,1.69,2.99,1.69,1.69,10,Browse BIN | Browse (Merged) | Active median P1,
236419170305,Emmitt Smith 1990 Pro Set Special Collectible #800 Offense Dallas Cowboys,7.99,,1.99,4.79,14,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236419173100,Emmitt Smith 1994 Upper Deck #157 Electric #157 Dallas Cowboys,2.0,3.74,1.99,1.99,18,Browse BIN | Browse (Merged) | Active median P1,
236389636179,Peyton Manning 2001 Fleer E-X #17 NM-MT OR BETTER Indianapolis Colts,2.99,1.99,1.9,1.9,6,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
335917968246,Kevin Durant 2021-22 Panini Chronicles Red #9 /149 Brooklyn Nets,10.99,9.99,9.99,9.99,1,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336063509560,Barry Sanders 1993 Playoff #217 NM-MT OR BETTER Detroit Lions,2.49,2.87,2.39,2.39,16,Browse BIN | Browse (Merged) | Active median P1,
236197108681,Barry Sanders 1991 Wild Card #89 NM-MT OR BETTER Detroit Lions,2.59,3.5,2.44,2.45,20,Browse BIN | Browse (Merged) | Active median P1,
336291176376,Charisma Osborne 2024 Panini Prizm Monopoly WNBA Red Prizms RC #20 /99,9.99,1.98,1.82,5.99,4,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
335930943140,Cal Ripken Jr. 1991 Donruss #223 Baltimore Orioles,1.55,1.5,1.55,1.55,16,Browse BIN | Browse (Merged) | Active median P1,
236067656978,Yordan Alvarez 2023 Topps Chrome Platinum Toile Cream/Rose Gold Ref #294 /75,11.5,,1.69,6.9,6,No solds | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236059045055,Nicolas Claxton 2023-24 Donruss Optic Blue Glitter #148 /15 Brooklyn Nets,43.35,,,,0,No solds | No actives | No data,
336255877963,Emmitt Smith 1993 Stadium Club #85 Dallas Cowboys,1.69,1.73,1.69,1.69,23,Browse BIN | Browse (Merged) | Active median P1,
236059045065,Jamal Murray 2022-23 Panini Prizm Prizms Red #32 /299 Denver Nuggets,20.99,2.0,2.0,12.59,2,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236067656959,Chase DeLauter 2022 Bowman Draft Heir Apparent Refractor #HA-13 /250 Guardians,10.5,2.99,1.74,6.3,14,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236074736623,TyTy Washington Jr. 2022-23 Panini Prizm Rookie Signatures #RSI-TYT Rockets,17.1,4.0,4.0,10.26,5,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236336956598,Joe Montana 1991 Pro Set Platinum #139 San Francisco 49ers,1.5,2.59,1.59,1.59,15,Browse BIN | Browse (Merged) | Active median P1,
335917968238,Usman Garuba 2021-22 Panini Select Red Disco Prizms #56 /49 RC Houston Rockets,10.5,,,,0,No solds | No actives | No data,
335917968269,Zach LaVine 2022-23 Panini Prizm Prizms Purple Ice #92 /149 Chicago Bulls,10.0,,,,0,No solds | No actives | No data,
236074736612,Jordan Nwora 2020-21 Panini Prizm Purple Ice Prizms RC #273 /175 Milwaukee Bucks,14.5,,,,0,No solds | No actives | No data,
335934018583,Kyrie Irving 2022-23 Panini Prizm Monopoly Handshake Deal #8 Brooklyn Nets,15.99,,,,0,No solds | No actives | No data,
236074736624,Roy Hibbert 2022-23 Panini Prizm Sensational Signatures Prizms Choice #SS-RH,9.95,9.95,9.94,9.95,2,Browse BIN | Browse (Merged) | Active median P1,
336223709303,Don Mattingly 1986 Topps #712 NM-MT OR BETTER,1.69,1.99,1.99,1.99,24,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336223709316,Joe Montana 1990 Pro Set #8 San Francisco 49ers Legend HOF,1.75,,1.5,1.5,9,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236389303829,Joe Montana 1994 Pinnacle #102 Kansas City Chiefs,1.9,3.32,1.75,1.75,18,Browse BIN | Browse (Merged) | Active median P1,
236304345394,Bryce Harper 2021 Donruss Unleashed Silver #UNL22 /349 Philadelphia Phillies,11.3,,1.99,6.78,8,No solds | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236419172148,Emmitt Smith 1995 SkyBox Premium #147 Dallas Cowboys,1.7,,,,0,No solds | No actives | No data,
236304345366,Bryce Harper 2021 Donruss Optic Spirit of 76 #176 /76 Philadelphia Phillies,10.75,,1.5,6.45,6,No solds | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
335933471479,Katie Smith 2023 Panini Prizm WNBA Signatures Blue #SG-KSM 36/49 Minnesota Lynx,39.99,,,,0,No solds | No actives | No data,
236247201849,Garrett Wilson 2022 Panini Prestige Seasons Greetings #SG-7 RC Ohio State,1.75,3.89,2.29,2.29,24,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336240449850,Ja Morant 2023-24 Panini Prizm Draft Picks #57 Murray State Racers,22.8,2.8,1.99,13.68,17,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
336132718800,Kodai Senga 2023 Topps Chrome #217 SGC 10 New York Mets,11.39,2.45,1.99,6.83,16,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
236398857631,Will Barton 2022-23 Panini Mosaic Scripts Gold /10 #MS-BAR Toronto Raptors,20.0,,,,0,No solds | No actives | No data,
236057185058,Anthony Edwards 2020-21 Panini Mosaic Mosaic #261 Minnesota Timberwolves,9.99,2.74,1.5,5.99,6,Browse BIN | Browse (Merged) | Active median P1,Updated successfully (business policy warning only)
335933471493,Tyrese Maxey 2020-21 Donruss Optic Purple Shock RC #171 Philadelphia 76ers,9.99,,,5.99,0,No solds | No actives | No data | Base-floor fallback (no safe comps),Updated successfully (business policy warning only)
335917968258,Dyson Daniels 2023-24 Panini Prizm Prizms Teal Ice #220 /225 Pelicans,13.35,,,,0,No solds | No actives | No data,
236430292454,David Seaman 2020-21 Panini Prizm Premier Club Legends Breakaway #CL-DS /69,79.99,,,,0,No solds | No actives | No data,
